Name,Abductive reasoning,Active listening,Clarifying,Critiquing,Decision making,Deductive reasoning,Defining the problem,Delegation,Digging deep,Drawing,Explaining in simple terms,Facilitating,Goal setting,Identifying core components,Identifying key insights,Identifying known and unknown,Identifying obstacles,Identifying patterns,Improvising,Inductive reasoning,Mentoring,Observing,Pivoting,Persuading,Prioritizing,Record-keeping,Reframing,Representing ideas visually,Story building,Story telling,Synthesizing information,Trust building,Understanding tradeoffs,Working under time pressure
1531673,6.025640374,3.025641156,8.145298754,6.641024728,8.042734912,6.794871143,5.333333464,4.555555164,2.45299054,0.521367391,7.22222157,4.307692438,3.188033797,3.606836694,5.222222092,6.28205063,3.837606968,1.307691916,4.247862335,2.444444314,5.085469433,1.017094148,-0.188034579,3.63247798,5.282050891,1.196580544,1.769229856,6.076922947,1.581195929,6.017094148,-0.615385007,6.256409343,2.786324656,2.564101912
1557143,1.75257732,-2.865120275,5.335051546,3.638316151,5.89347079,-2.882302405,7.79209622,4.239690722,-4.192439863,3.560996564,1.486254296,-4.609106529,3.625429553,-1.920103093,-1.89862543,1.868556701,5.773195876,7.341065292,-3.771477663,-1.928694158,0.87628866,-1.576460481,-2.929553265,6.404639175,0.652920962,-6.095360825,-3.771477663,7.899484536,4.209621993,5.262027491,-4.510309278,6.370274914,-3.917525773,2.530068729
1563043,2.052980132,5.038631347,7.317880795,4.034216336,6.490066225,7.665562914,3.410596026,5.027593819,7.70419426,7.864238411,0.82781457,8.05187638,1.677704194,6.07615894,0.938189845,6.484547461,1.920529801,5.700883002,2.549668874,5.182119205,4.370860927,6.826710817,7.737306843,7.411699779,7.218543046,8.791390728,6.920529801,6.020971302,4.061810155,4.79580574,8.664459161,8.736203091,8.80794702,7.77593819
1563047,0.802139037,-1.331049465,-1.806483957,-3.886196524,6.33355615,-4.516209893,4.339906417,4.265541444,-3.509358289,6.38953877,-2.240975936,4.288937166,6.30013369,-1.394552139,0.723596257,0.996824866,1.056149733,-3.804311497,6.415441176,1.100434492,-5.52473262,2.449030749,5.342580214,-6.52322861,-1.971925134,-6.725434492,-3.778409091,6.922627005,3.078208556,0.945020053,-2.685494652,6.678643048,4.278074866,2.786597594
1563312,3.649122807,2.302631579,6.535087719,3.820175439,5.315789474,5.372807018,-1.622807018,6.855263158,3.929824561,6.969298246,3.903508772,-3.021929825,5.421052632,5.407894737,1.254385965,0.679824561,-0.140350877,5.460526316,7.973684211,0.837719298,2.263157895,2.179824561,0.552631579,-2.864035088,2.245614035,2.372807018,7.903508772,7.118421053,-2.578947368,2.530701754,6.938596491,5.346491228,3.684210526,7.144736842
1563315,8.219395866,-1.522257552,1.359300477,1.410969793,4.896661367,3.390302067,6.526232114,6.768680445,7.583465819,-5.655802862,-4.33227345,5.576311606,-3.179650238,3.263116057,3.187599364,4.447535771,6.152623211,-3.525437202,7.718600954,-5.234499205,-0.890302067,-6.244038156,4.745627981,8.867249603,4.785373609,-4.765500795,-3.378378378,1.728934817,3.46581876,5.043720191,-2.186009539,1.490461049,0.206677266,6.585850556
1563316,3.362255965,1.610629067,-0.140997831,2.055314534,5.943600868,-5.482646421,8.340563991,4.202819957,7.527114967,-2.337310195,4.327548807,4.311279826,8.459869848,5.493492408,1.746203905,-2.60845987,2.537960954,-5.460954447,7.321041215,5.352494577,-8.590021692,3.97505423,2.657266811,7.369848156,8.568329718,-1.296095445,3.503253796,-3.541214751,5.249457701,7.272234273,4.262472885,4.723427332,-4.013015184,-0.12472885
1563329,5.525727069,3.450782998,5.939597315,3.551454139,3.176733781,2.041387025,1.800894855,4.289709172,7.225950783,0.900447427,0.973154362,3.596196868,2.192393736,1.728187919,1.577181208,2.723713647,1.006711409,1.750559284,7.013422819,6.101789709,7.651006711,4.636465324,7.170022371,3.081655481,4.317673378,6.851230425,6.834451902,7.041387025,7.248322148,6.82885906,6.856823266,7.01901566,0.201342282,7.83557047
1563332,4,5.458333333,-0.273809524,-2.577380952,8.023809524,4.958333333,7.702380952,-5.648809524,7.761904762,8.172619048,7.297619048,6.660714286,2.214285714,7.053571429,4.130952381,-2.886904762,5.476190476,1.696428571,7.821428571,7.660714286,-1.976190476,5.910714286,5.94047619,2.113095238,-4.857142857,8.744047619,8.678571429,8.428571429,8.30952381,7.577380952,7.130952381,-2.886904762,8.285714286,-1.636904762
1563381,3.626373626,-2.163461538,7.815934066,1.696428571,6.620879121,-2.960164835,4.766483516,7.328296703,-6.098901099,-6.174450549,5.947802198,0.377747253,-5.851648352,-3.784340659,-1.607142857,-5.583791209,5.879120879,2.396978022,4.134615385,6.861263736,-8.214285714,-5.212912088,4.546703297,-4.81456044,-2.747252747,1.682692308,-2.129120879,1.421703297,2.445054945,5.336538462,1.524725275,-4.04532967,6.813186813,3.990384615
1563390,6.117936118,5.657248157,4.115479115,0.264127764,4.078624079,3.323095823,7.727272727,6.283783784,7.199017199,7.721130221,1.412776413,3.851351351,2.555282555,7.156019656,3.943488943,0.092137592,0.073710074,-0.042997543,6.965601966,2.819410319,2.063882064,1.750614251,2.960687961,2.942260442,2.57985258,2.217444717,5.58968059,9.011056511,6.142506143,7.205159705,8.12039312,2.254299754,5.135135135,4.674447174
1563391,4.762295082,3.733606557,3.754098361,0.823770492,3.237704918,3.68442623,2.62295082,1.397540984,2.270491803,5.635245902,5.295081967,1.053278689,0.844262295,2.864754098,1.508196721,0.741803279,4.336065574,4.192622951,-5.459016393,2.594262295,-2.270491803,5.159836066,3.475409836,-3.290983607,2.073770492,0.979508197,1.754098361,4.954918033,1.926229508,0.504098361,1.803278689,0.905737705,-1.631147541,-0.102459016
1563394,6.098765432,5.783950617,4.925925926,1.104938272,7.75308642,1.561728395,-0.185185185,5.722222222,-7.580246914,-0.339506173,7.395061728,4.611111111,1.728395062,4.080246914,4.358024691,-2.030864198,5.75308642,-0.339506173,7.839506173,3.277777778,5.679012346,7.487654321,1.543209877,-3.462962963,7.679012346,-7.944444444,6.358024691,-4.771604938,-4.444444444,-5.99382716,-0.333333333,7.99382716,7.530864198,7.858024691
1563399,5.774647887,4.887764085,5.080692488,4.052963615,7.532276995,5.80032277,6.321889671,3.744865023,0.651408451,7.08846831,-2.483861502,2.73254108,-1.72241784,3.165346244,3.311326291,4.16153169,3.955399061,3.960534038,4.388204225,4.017752347,1.957159624,-4.422681925,4.972124413,7.559419014,5.944835681,5.011003521,0.415199531,3.190287559,4.134389671,4.937646714,3.440434272,-3.502787559,7.441314554,7.30560446
1569643,5.904761905,5.791666667,7.297619048,6.041666667,6.880952381,3.529761905,4.321428571,6.06547619,0,2.93452381,8.488095238,4.470238095,1.404761905,6.244047619,-0.05952381,-2.267857143,6.904761905,1.744047619,1.44047619,-1.529761905,1.214285714,1.053571429,7.321428571,8.398809524,2.19047619,-2.541666667,-0.273809524,-0.101190476,6.166666667,5.767857143,-0.25,3.541666667,-0.380952381,1.220238095
1569646,4.621848739,1.918487549,8.122689383,6.133612625,7.5899153,4.508402848,5.712604683,4.101680467,8.667226839,4.115126153,6.243697735,0.01092478,1.467226173,-0.017647623,9.201680672,6.298319071,8.931092334,-0.158823478,7.095798524,9.201680672,8.201679903,3.103360729,1.744537354,5.889915659,-7.31764593,-7.121848739,7.821848893,3.246638194,-4.54075661,8.386554237,-6.039915966,-4.079412893,-0.186134146,-8.099580653
1569648,3.285714286,3.31547619,-4.464285714,-8.863095238,5.833333333,1.767857143,8.273809524,-6.31547619,7.714285714,8.410714286,1.869047619,-5.005952381,-8.071428571,-5.517857143,-5.488095238,2.160714286,3.095238095,3.93452381,-3.035714286,5.946428571,-7.880952381,7.482142857,1.369047619,4.06547619,6.761904762,5.505952381,4.535714286,5.803571429,-3.880952381,6.672619048,-7.964285714,-6.553571429,-6.428571429,-3.922619048
1569661,3.75,2.193509615,3.377403846,4.417067308,7.620192308,2.265625,4.699519231,5.931490385,6.346153846,1.135817308,2.512019231,5.570913462,4.639423077,2.361778846,8.641826923,-0.174278846,0.096153846,0.318509615,7.271634615,1.820913462,7.668269231,2.938701923,9.122596154,8.864182692,6.057692308,4.164663462,6.935096154,4.945913462,3.966346154,8.707932692,6.911057692,7.998798077,4.807692308,7.626201923
1569662,6.611842105,2.882401316,4.942434211,6.805098684,2.878289474,4.543585526,2.425986842,4.189967105,4.111842105,2.586348684,1.422697368,2.035361842,6.167763158,1.287006579,3.741776316,3.992598684,5.822368421,7.586348684,5.929276316,1.278782895,5.115131579,8.227796053,1.833881579,3.729440789,1.019736842,5.185032895,6.652960526,7.561677632,6.266447368,5.333059211,2.557565789,3.992598684,2.532894737,6.106085526
1569666,1.626168224,-6.873831776,-1.841121495,4.724299065,2.392523364,4.359813084,-3.91588785,-2.434579439,7.906542056,7.855140187,7.76635514,1.247663551,7.551401869,1.144859813,-1.14953271,-2.845794393,5.065420561,2.957943925,6.570093458,1.247663551,-4,8.285046729,7.299065421,-1.724299065,3.23364486,6.397196262,3.056074766,5.023364486,4.598130841,1.406542056,3.672897196,1.191588785,2.560747664,1.35046729
1569672,2.620320856,1.547459893,1.437165775,6.032754011,7.205882353,1.587566845,2.172459893,-1.895053476,5.320855615,5.015040107,-0.229501979,-1.944074172,-4.514261338,5.376002674,6.49565508,-0.246213209,3.494318182,3.116644385,-2.965686818,3.394607299,-2.704991631,0.500222272,3.438056497,-4.800579867,2.040997673,-4.967692166,1.28565008,5.774286444,2.829767727,-0.596034412,4.320409438,0.466799813,3.725489652,6.823751684
1569676,8.370044053,1.400881192,1.215858628,1.207047517,6.925109998,6.079294482,8.053414097,7.999999597,7.595263914,3.533039513,-3.832599791,-0.317180482,-3.497799105,-0.687225611,2.607929381,-3.876652655,-3.753305175,4.828193429,-5.621144971,1.066079161,4.052862764,3.823788681,6.414096513,6.405285403,-4.572687359,3.87665131,6.995594848,6.414096513,-5.841409288,-5.938326126,-0.387665333,3.568281266,5.762114672,7.427312372
1569677,7.336683417,5.10678392,3.278894472,0.697236181,7.211055276,1.363065327,6.871859296,7.405778894,4.572864322,5.307788945,7.09798995,5.420854271,5,2.418341709,4.811557789,-3.046482412,6.834170854,1.337939698,8.454773869,5.320351759,-1.683417085,7.192211055,-3.379396985,-4.101758794,5.175879397,-1.52638191,3.58040201,1.048994975,-6.507537688,-7.028894472,6.721105528,7.154522613,3.216080402,7.26758794
1569680,3.437499319,3.960813114,5.734437534,-2.44791644,3.611731529,4.055369922,4.578373092,-5.567645345,7.053570747,2.309027399,1.805866105,5.40953568,-4.290675436,1.143352645,7.202691351,5.895337377,-3.134920256,-5.959820747,4.072420256,-0.002169609,-7.742744855,-0.165860994,5.178570747,8.693266596,-4.578374454,-1.465773582,6.826017244,6.198227065,0.114087377,1.887710435,3.839285033,7.666480882,8.90407971,7.954178538
1569682,1.471861472,-2.779221308,-5.298701034,4.389610125,6.935064803,1.558441558,6.961580087,-2.354978091,4.086579822,4.684523545,-5.324676646,-3.212121741,4.008658273,-3.428571957,-0.372294637,0.796536532,-0.034631506,-0.12987013,-4.554113083,-3.264069,-4.138528403,3.255952117,3.212662073,1.688311688,0.467531939,-1.974026238,5.593614454,7.142857143,2.58874406,4.051948316,5.991342388,-1.116882588,-0.12987013,1.680194805
1569683,2.819548872,2.918233083,0.79887218,1.611842105,1.221804511,1.132518797,0.366541353,0.615601504,6.203007519,7.504699248,6.47556391,-1.358082707,-2.462406015,4.177631579,-2.640977444,-0.098684211,-5.488721805,0.39943609,7.941729323,2.02537594,-6.109022556,4.816729323,3.035714286,-2.767857143,-3.909774436,-3.99906015,-0.892857143,3.679511278,-2.65037594,-4.168233083,-2.640977444,-4.158834586,-4.097744361,3.294172932
1569685,2.573098523,1.98464823,1.162279809,1.100145307,2.850876301,1.50219209,1.323098523,2.839911388,2.485379225,0.961256418,1.366958172,4.287279809,0.950291505,1.005116067,1.586256418,1.231724254,1.929823669,2.686402616,1.98099326,0.983186242,0.921051739,2.262426008,3.428361681,3.892542967,2.543858757,2.326084605,2.439388699,1.733979342,1.379447179,1.668189869,2.483248348,1.836318524,0.95547057,1.127254196
1569690,6.560693642,5.480491329,1.88583815,1.875,7.731213873,2.575867052,6.553468208,7.872109827,7.630057803,-1.62933526,2.666184971,4.418352601,7.789017341,5.408236994,4.328034682,0.848988439,5.375722543,5.451589595,6.278901734,3.464595376,5.968208092,7.951589595,5.397398844,8.421242775,5.838150289,8.399566474,7.810693642,0.776734104,-1.315028902,-0.921242775,-0.729768786,0.646676301,1.849710983,-2.814306358
1569698,3.345259392,1.292486583,3.282647585,4.092128801,6.833631485,2.097495528,2.871198569,6.399821109,7.459749553,7.911449016,6.68157424,0.51431127,1.395348837,3.814847943,4.838998211,-1.650268336,4.740608229,6.909660107,2.388193202,1.802325581,-2.82647585,4.745080501,2.871198569,-3.439177102,-2.486583184,2.043828265,2.817531306,0.51431127,-0.894454383,3.135062612,7.379248658,-3.22450805,0.447227191,7.625223614
1569699,4.786324786,6.266025641,7.361111111,0.336538462,7.115384615,7.099358974,7.126068376,7.195512821,7.905982906,6.180555556,7.104700855,7.131410256,3.397435897,5.347222222,-0.010683761,-7.50534188,-5.854700855,-5.956196581,3.472222222,5.806623932,-6.816239316,-0.037393162,2.211538462,5.657051282,-7.64957265,-8.691239316,4.754273504,4.52457265,5.064102564,4.449786325,2.254273504,-6.223290598,1.709401709,-8.092948718
1569706,-1.40625,1.508789063,-1.787109375,5.620117188,3.61328125,2.036132813,-2.197265625,-0.180664063,1.9921875,4.985351563,2.353515625,4.135742188,-0.17578125,-0.893554688,3.818359375,-4.321289063,5.6640625,-2.592773438,7.275390625,5.307617188,-6.07421875,2.348632813,3.505859375,8.061523438,-1.09375,-0.131835938,5.947265625,7.104492188,-2.94921875,1.333007813,1.396484375,-4.672851563,4.2578125,-7.319335938
1569712,-1.851851852,2.12962963,4.135802469,5.351851852,7.209876543,-1.25308642,5.049382716,-2.919753086,4.962962963,7.709876543,3.395061728,-4.87037037,-5.037037037,1.858024691,1.345679012,5.228395062,7.481481481,2.62345679,6.555555556,-2.549382716,5.481481481,3.092592593,8.407407407,7.154320988,-7.925925926,-6.413580247,8.234567901,6.339506173,6.518518519,8.771604938,-3.987654321,-1.141975309,8.37037037,-1.87037037
1569725,7.177033493,7.254784689,5.657894737,3.391148325,6.435406699,5.747607656,1.949760766,-2.661483254,4.306220096,5.81937799,7.571770335,3.630382775,6.004784689,5.699760766,6.447368421,2.458133971,5.454545455,4.958133971,3.361244019,5.161483254,2.655502392,5.460526316,7.54784689,8.056220096,8.468899522,-1.596889952,4.557416268,7.745215311,3.803827751,6.369617225,5.586124402,4.2284689,6.602870813,7.541866029
1569728,2.975205981,2.925619961,2.545454167,4.727271845,4.63636351,4.628098543,6.190082771,6.34710706,6.256197464,6.082644502,4.545453915,6.107438143,4.487602927,2.826445398,5.95867756,7.727272097,6.024793515,6.057850861,7.909090026,2.933883667,7.760846477,6.884297142,6.917354489,6.082644502,3.67768532,6.520661283,6.801652514,5.842974324,7.942148634,7.809916725,5.900826572,4.570247556,6.090908208,7.239669295
1569730,0.694087404,4.495501285,3.464010283,7.471079692,1.092544987,3.043059126,3.245501285,6.121465296,-0.634105065,2.618894602,7.551413882,0.65874036,-1.161097352,5.212082262,4.694195039,7.12403599,-0.28277635,-3.165167095,-2.654241645,0.427377892,-0.227077455,3.060732648,8.713046272,1.51188946,-4.353041465,-1.991216272,8.597365039,1.429948586,6.156812339,7.696015424,2.242930591,6.25,4.601542416,-4.964652956
1569884,3.591159378,3.863949433,4.412982582,4.464778162,5.842540593,2.910910759,0.973756063,4.008977058,2.790054406,3.339087555,4.219612417,5.671040235,4.139042638,4.52261656,4.298169046,0.905846864,0.847145207,4.932089958,4.247236726,4.464778162,2.748617942,2.966159378,3.84668424,0.417816837,2.679557168,1.460634516,3.114640041,2.834943908,1.947512969,3.712015732,3.321822361,0.942678715,0.994474295,0.935772638
1569890,3.25415677,6.593922957,4.874307447,1.468229679,-1.605305071,-1.780977589,-1.790380772,-8.45061386,-6.749801817,1.459322315,-0.957046473,8.20219715,1.565716306,-3.455561912,-1.778504288,-0.101445214,4.877276568,6.696852732,8.207640297,6.678295724,1.870545593,1.552355261,1.75673025,3.196258907,-3.34521006,1.562252815,3.096793349,-2.090756378,3.149248064,3.068586698,3.225455024,5.045279097,2.209025403,-8.132917898
1569894,7.281553398,4.217839806,2.901699029,3.527305825,5.783980583,5.011529126,4.51092233,7.738470874,1.645631068,1.999393204,4.333737864,1.852548544,0.381067961,0.26881068,1.321601942,1.170509709,3.815533981,5.916868932,7.66868932,5.070995146,0.337378641,-0.202063107,5.083737864,-0.115898058,-0.150485437,3.659587379,2.770631068,6.114684466,-1.881067961,0.919296117,6.360436893,2.20934466,3.262135922,7.421723301
1569895,3.980263158,3.803453947,2.212171053,5.719572368,7.055921053,3.425164474,4.037828947,2.249177632,7.434210526,1.467927632,5.830592105,3.910361842,1.430921053,5.431743421,4.728618421,1.262335526,2.368421053,1.204769737,4.613486842,5.160361842,3.996710526,5.431743421,3.28125,6.525493421,4.967105263,0.579769737,2.771381579,3.449835526,4.786184211,6.089638158,5.715460526,1.887335526,3.223684211,0.974506579
1569899,4.759358289,6.834223946,6.877004858,6.973261706,8.577539781,4.663101441,-1.700534923,-0.320856431,7.336898233,2.299464425,1.283421644,-3.00534743,7.62566796,-2.245990121,1.326203372,-1.593583051,6.577540107,5.871657101,5.593582398,-0.556150222,-4.203209699,-5.818181981,1.764705066,7.95755315,-3.219251174,-4.406417602,4.834224273,8.941176307,-0.524064334,-2.673797607,3.358288933,0.834224109,3.657752868,8.620320692
1570897,4.9498998,1.868111222,1.632014028,3.48008517,6.049599198,5.072019038,-2.378507014,1.072770541,3.441883768,5.249874749,-0.356963928,-1.394664329,5.784068136,2.181237475,3.828907816,3.672970942,6.683366733,4.723822645,0.920591182,7.898922846,4.055611222,-3.755636273,8.07239479,2.22507515,-5.586172345,2.79496493,7.328406814,7.974073146,-1.680861723,3.694263527,7.506262525,1.618862725,4.869739479,-0.216057114
1570918,4.528650647,-5.466728281,-4.88909427,4.634935305,-4.731977819,-3.488909427,6.404805915,-8.507393715,1.866913124,4.884473198,-9.519408503,-6.714417745,-8.243992606,-1.270794824,-6.79297597,-3.257855823,3.752310536,-4.69038817,1.987060998,-2.573937153,2.329020333,-9.926062847,2.597042514,1.54805915,-9.926062847,3.812384473,1.210720887,7.925138632,1.737523105,1.390942699,0.452865065,-2.666358595,0.979667283,-5.503696858
1571175,-0.37037037,-0.388888889,2.061728395,4.709876543,1.679012346,-1.944444444,0.358024691,4.734567901,-4.024691358,6.475308642,2.358024691,-2.055555556,2.37037037,4.37654321,-2.308641975,-3.018518519,0.864197531,-1.179012346,0.777777778,0.462962963,-3.308641975,-4.018518519,6.580246914,3.25308642,0.469135802,-5.62345679,2.654320988,2.487654321,6.320987654,6.450617284,-5.518518519,4.290123457,6.49382716,4.5
1571179,5.273775216,2.024495677,4.365994236,2.73054755,1.671469741,2.168587896,3.357348703,2.010086455,1.988472622,4.906340058,3.328530259,1.750720461,2.593659942,3.436599424,1.628242075,3.451008646,3.314121037,1.505763689,5.115273775,1.750720461,1.902017291,2.456772334,1.685878963,3.566282421,1.642651297,3.350144092,1.714697406,5.093659942,1.729106628,3.378962536,1.685878963,1.837175793,3.371757925,1.678674352
1571180,6.641975309,4.104938272,5.074074074,-0.080246914,4.839506173,6.697530864,2.580246914,1.62345679,6.691358025,5.734567901,1.716049383,3.87037037,3.012345679,5.364197531,1.197530864,-2.672839506,-1.802469136,2.475308642,-1.24691358,0.759259259,1.037037037,2.74691358,8.160493827,8.290123457,0.518518519,4.648148148,6.950617284,8.314814815,7.654320988,7.685185185,6.62962963,-0.25308642,4.320987654,8.401234568
1571181,-8.161559889,-2.834261838,-3.857938719,-1.14902507,2.17270195,-0.132311978,4.637883008,-6.413649025,4.428969359,-6.121169916,7.395543175,-1.538997214,6.016713092,2.096100279,-2.103064067,7.123955432,-4.150417827,1.566852368,5.445682451,-6.218662953,-3.398328691,-3.697771588,0.849582173,-5.076601671,4.373259053,-1.88718663,-4.080779944,-7.722841226,-1.949860724,-1.80362117,-7.228412256,-5.243732591,3.816155989,5.466573816
1571193,6.160337553,7.157172996,7.352320675,3.1592827,7.405063291,6.165611814,6.360759494,5.416666667,5.780590717,3.401898734,7.816455696,4.973628692,4.578059072,7.009493671,4.546413502,2.547468354,2.869198312,3.78164557,6.845991561,4.804852321,1.329113924,5.828059072,5.981012658,7.610759494,7.046413502,5.806962025,6.803797468,5.817510549,7.700421941,8.022151899,7.753164557,7.062236287,5.147679325,6.735232068
1571196,8.747884941,7.246192893,0.871404399,-1.543993232,5.10998308,7.36463621,1.226734349,1.620135364,7.292724196,9.141285956,8.113367174,2.449238579,0.642978003,5.774111675,5.389170897,6.120981387,9.153976311,3.456006768,-0.076142132,7.017766497,3.113367174,-0.181895093,8.367174281,8.354483926,1.201353638,9.344331641,7.368866328,5.021150592,3.58714044,3.574450085,7.013536379,9.187817259,2.318104907,-1.687817259
1571199,7.237762238,7.346481643,5.497159091,3.647836538,4.560751748,1.033107517,5.162805944,2.404392483,3.631993007,3.705747378,4.915865385,2.402207168,3.874562937,6.71055507,8.078015734,0.68673514,4.396853147,5.904173951,3.984921329,7.590144231,8.363199301,-0.37423514,1.657561189,7.990056818,5.983391608,7.071131993,4.977054196,2.358500874,7.502185315,4.079436189,6.251092657,5.590581294,3.006993007,-1.394777098
1571202,1.08649789,1.189345992,3.900975738,2.540875527,6.749736287,5.427874473,2.12882384,7.456487342,-4.29193038,-1.505801688,-2.936445148,5.531381857,2.825026371,3.974156118,4.852979958,-2.787447257,4.712552743,-4.684862869,1.171545359,-1.348233122,-1.136603376,-5.636867089,4.181170886,0.690268987,5.349419831,-6.141218354,2.629878692,2.352979958,-4.796281646,7.035205696,0.820147679,6.339003165,0.787183544,-7.60021097
1571204,1.2109375,1.157226563,2.509765625,6.713867188,1.19140625,-0.307617188,-2.197265625,1.069335938,0.9375,7.329101563,1.064453125,8.471679688,2.67578125,2.739257813,2.216796875,4.155273438,0.8984375,8.383789063,2.470703125,5.893554688,8.57421875,4.418945313,-1.494140625,-2.407226563,5.390625,-1.147460938,5.595703125,4.096679688,2.71484375,8.403320313,5.693359375,-6.782226563,-6.953125,-0.913085938
1571244,3.086419753,4.99382716,-4.950617284,6.635802469,4.987654321,6.549382716,4.456790123,-6.327160494,6.839506173,4.944444444,2.950617284,-6.401234568,2.419753086,2.895061728,2.382716049,5.12962963,0.962962963,4.74691358,7.197530864,7.030864198,-3.50617284,0.87037037,5.888888889,-4.845679012,0.814814815,0.99382716,4.481481481,-3.438271605,2.962962963,6.944444444,1.296296296,-2.969135802,7.135802469,0.99382716
1571249,2.371133234,1.96219926,4.800687967,-7.257732116,-6.945018178,4.037800425,-4.05154592,8.426116471,2.656356182,7.814432518,8.147766271,5.553264815,-7.587628709,7.518900449,7.213058472,-2.474227591,-6.646048162,-6.271477925,-8.237113559,7.147765799,5.089347289,7.154639333,8.189003541,-6.859106477,-8.371132919,7.168384827,6.223367907,5.628865822,8.034364366,7.69759424,4.556701503,5.003436374,8.738831196,-8.268041709
